order_id,review_score,review_text
82ba6dcd4e23b3992eecd5bcae999c30,5,produto entregue antes do prazo e em perfeita condição. Recomendo.
6893c7e3a051e9d94a2bed6777355f2d,5,recomendo a todos entregue antes do prazo e veio em perfeitas condições
342505ef4323f0572eda009be6080f6c,1,"Já mandei 3 e-mail, pois no status do meu pedido, consta a informação de que não tem o produto em estoque, mas no mesmo dia, recebo e-mails de oferta, onde consta o produto que comprei, "
774039c8407ab307e575f7adce8e99cb,5,"Produto chegou antes do prazo,em bom estado e bem embalado.Parabéns."
bb18523b647231a531a5d3e5fe1687fe,5,"SÓ UM CONTATO DA EMPRESA QUE EU SOLICITEI E NÃO ME RETORNOU NAS 48 HORAS, "
39af19b1c6ebb39c4e7100d28e4330b6,4,"Só fiz a compra, foi entregue em outro lugar, mas acredito que esteja tudo certo. Obrigada"
4fd95287834e5721e6dd034110ea149e,3,bom d ++++
7e9c655f89ac314e5a2d5fe87c63df1d,5,Produto ótimo entrega antes do esperado
474b7ce14c066d845352314f51725fd4,5,Produto de fácil instalação. Chegou em 3 dias.
100d88397a04a3242753eba46891e7d4,5,A entrega foi surpe rapida
bcbc22c3ccd8715c7e1367b8f3aa12f2,5,Recebi super rápido.
0cafd6a7576a6aae0f891008a87f1546,1,Após a compra a loja informa que por um erro de comunicação interna o produto não está em estoque mais e o pedido será cancelado e o valor estornado. 
ab53b19e9f59776c6556ebf49e85a52c,3,esperava uma qualidade melhor do produto 
ef9436d5d8ad55bb0f9dc670d8391ee8,5,chegou bem antes do informado.
e8e186c0ebe18282aada53c56e7da34f,2,"Produto de boa qualidade, porém, comprei para o modelo errado do g5. "
e13722c0887b5fecfbcf9771b23ddf36,4,Entregue no prazo e produto atende bem a necessidade!
92db190a97a2ab00dc878d38080537bf,5,.
39c1a4a89678bf3fbbcaa3719ba937dc,4,Muito bom a minha compra o produto foi muito bom se viu certo a entrega foi maravilhosa obrigado
64fee01b4774a493de37aafa79a3d434,1,Produto não foi entregue ainda pelos Correios no último rastreio ainda ta em Florianópolis SC por que foi enviado para o local errado a cidade certa e salvador já entrei em contato com vcs e me pedira
aed8416bdc381185e18b6461d92b7456,5,"Excelente produto, entrega antes do prazo.
Recomendo "
4d4533e0d6931b2344cf5711561dd7fd,5,Recomendo
7d0a48a75ea94fb27cbb514b6bd406b4,5,PRODUTO E LOJA ESTÃO DE PARABÉNS
16c52c86f53dc9687fa8523fb92b7121,4,"Entrega rapidíssima!!!!
O produto vou avaliar ainda.. olhei superficialmente.. parece otimo.. vamos ver quanto instalar!"
649a1e8e34e85fc2892b907e6bf7ddb3,1,"Mostra uma foto do relatório original e quando chega, chega um falso e muito falso, comprei dois e só recebi um e no outro dia chegou o outro e eu me recusei a receber, vou querer o meu dinheiro de vo"
0acc21fa1eb63678e12042b84f8f9d49,5,O produto chegou ate antes do prazo
c041c06cb08a4dc92578157f2ad78587,5,"otimo produto, entrega antes do previsto"
8e287e7d7db7206c7a9d0184e97014ad,5,"Produto chegou antes do prazo previsto para entrega e em perfeito estado, com as características iguais as da imagem. Recomendo!"
5b944386c869819d045c1388bb686124,4,"A capinha parecia ser toda preta, mas é uma capinha de celular, sem grandes expectativas."
9d531c565e28c3e0d756192f84d8731f,1,Não recebi o produto até a presente data na minha residência. 
445aaad4cce346818af0ce07050bf4fa,1,Comprei o controle para ar condicionado da komeco e recebi da Midea.
94d3ee0bc2a0af9d4fa47a4d63616e8d,5,"excelente lojas, a posterior vou fazer uma aquisição de um relógio,tem jeito de enviar o frete grátis como cortesia da loja. obrigado"
06fc554a38ed6385ac2b121049b5cad5,1,"O produto chegou quebrado, a caixa estava como se tivesse sido aberta diversas vezes!"
aacbfdfa9a7a0e3d3c94909b7637b492,5,Sempre gostei das lannister
4ad21bf3605a58ee53dacbad7ddae5b0,1,meu produto ainda não chegou e estou chateado pela demora!
63a306de6b0e6a648212275a6e0171d9,5,fiz a compra mas quando vi que a data prevista para a entrega seria pra 23 de agosto me desaminei mas nos comentarios as pessoas falavam que chegava rapido e chegou mesmo.ja to pensando na proxima.
71d7141d917163379d3bd485bb9a4265,1,"Comprei um tapete marrom redondo recebi um azul retangular, produto de boa qualidade porém errado "
6aaf58e2b4c083892595ecc48bc2f404,4,Ótima loja....material.....super indico
696f3d1ca8c81318d2b46200ddf3023b,2,Me cobraram taxa de entrega e tive que retirar a mercadoria no correio.. 
1f2549d7ef318c284a2434ac629030ea,3,JÁ PASSOU DO PRAZO DE ENTREGA.
c0f8258a486cbbdd64c2fe207a1960f3,4,Produto entregue dentro do prazo conforme especificações.
5a117521edf7b0ba502be754df6aac63,5,ÓTIMO PRODUTO
46dab7df33775120f347d8f350190e06,5,Chegou antes do esperado.
fc0973ba8c96e67e0cfb458c1bac3a6a,5,"Amei o produto a entrega, chegou conforme o anuncio, cumpre o prometido."
43f32db0dedd975e294e98ce23b24661,5,atendimento eficaz e entrega dentro do prazo
dce46d381e2e85296ceba3ffbbe234b8,1,"Foi a primeira vez que comprei pela internet, mesmo desconfiada resolvi arriscar.Espero que meu problema se resolva o mais rápido possível,pra futuramente poder fazer novas compras.Aguardo resposta."
34797e815a679fdaea88d3aa30dbf46c,3,"O tapete é fino, com qualidade razoável, condizente com o preço."
fe92d7d46cd8f245f327d70c50e9c187,5,"Vamos torcer para que seja o produto correto, pois o celular para o qual comprei esta capa não chegou ainda. Claramente, alguns parceiros são mais confiáveis do que outros."
6e869d1907ce294ac97ad48718569c68,3,"ESSA LOJA É MUITO BACANA COMPRO MUITOS PRODUTOS NELA, MERECERIA UM BRINDE."
611dbbe94f5a41ae2520035297b02b3a,4,"Descarrega rápido , mesmo deixando ele desligado ."
b60358f8d4534fb99bb8d06929e1b02f,1,"NA DESCRIÇÃO INFORMA QUE SÃO 03 UNIDADES DO PRODUTO, PORÉM SÃO 3 ITENS:UM GUARDANAPO DE MESA+01 GUARDANAPO DE BOCA+01 ANEL = O GUARDANAPO DE MESA É SUPER PEQUENO, NAO CABE NEM UM PRATO EM CIMA. "
7c62935e1c4bfb9a29d419cfcc0a13e9,5,Produto entregue dentro do prazo e atendeu as expectativas
40d2a869f24d0fcaf5a569330470313d,1,"O produto veio fora do prazo, é só recebi porque solicitei o cancelamento.

Lamentável."
e695c369ebd0ccf83008a14e42167d2b,5,Produto muito bom e loja super eficiente.
897abc3130a6d4c579a229b45349f611,4,É SEMPRE O PRAZER COMPRAR NA AS lannister......
ad2bc4bc90fede8f8810766afd32db7a,5,"produto veio sem varias,ainda vou mandar instalar o produto.mas é bonito.e veio conforme anuncio."
0c3edd1850a593f62fea844191a4424c,5,Kit bolsas lindas gostei muito!!
a9eec1b45478f7ed063439b8f7506807,5,Resolveu pra mim
a8f7a1d76c02dc4a7c5177aee8c2b02c,5,"Recomendo a loja lannister ,desde o atendimento até a entrega.grata."
b804058ccd1385f9f8edab97e4d57f66,5,Produto excelente entregue conforme combinado 
30b0387ec944061d4b677460b14309f0,5,Produto excelente 
21ab5b80c7c152432a699cde9af9a04c,1,"Como ja informei fiz a solicitação de apenas 1 produto me enviaram 2 estou solicitando o cancelamento e ninguém me retorna, estou de cara com o desinteresse das lannister .com com o cliente . "
98877a509c8d712beb65e2713e61832b,5,"Produto excelente.
Entregue antes do prazo.
Super recomendo."
3caf494d4c5d2bd8d542138e316ad680,1,entrei em contato com a targaryen por email e eles falaram que nao vendem kit higiene pra mim entra em contato com lannister pq eles so vendem a bolsa
72e2822ce1ab08200b6cedc228c2e4d0,5,Excelente custo beneficio!!!
378f58a3d4b989b3517b56488dc4e3cf,1,"Veio faltando um cartucho, só me enviaram 1"
539f81f36185c122311c17561a1508a1,5,Ótima compra!
e50d7ddc8da687eef58e56ea9444d302,4,Está dentro do que eu esperava.
15c8f741c0b7deafafea8af0f7bb6852,5,"Produto bonito, entregue bem valado e dentro do prazo. Recomendo!"
5c19570470dcab18cd18b1cd390c042c,2,Só recebi abolça o kit berco não 
8ed4fab28a629dc8ac54a72fd279da02,5,Fui muito bem atendida estou satisfeita 
e4701cf302a9b3cc9efc51f06f354ecf,1,Desejo a troça do meu produto o mesmo veio em tamanhos diferentes 
8d9512362699ced326d5013acfdc4e49,4,Deu tudo certo na compra
c771daed5a327383979b39b00a919a1f,5,Recebi o produto antecipadamente da data programada e o mesmo estava perfeitamente conforme a descrição anunciada. 
d2d3a710d923a0349be09988ab8d5ae3,5,tudo ok
336849260da128bf88be93e5bd4d15be,5,Recebi antes do esperado. 
74c25aa167f9836099a217d0fa82ed0f,5,Produto entregue antes do prazo
32a854aa037f2b66f8172754fccfddbc,3,"O produto foi entregue no último dia do prazo, ótimo produto."
bb27db571451a22cce47832d688ae49b,4,Excelente. 
1c95864be748aeb7e70002b2d365646f,1,"Após 20 dias aguardando a entrega, a compra foi cancelada. A loja oferece produtos por um preco baixo, mas não entrega e faz o cliente esperar prazos absurdos . Não recomendo esta loja."
17c42a761def4a50753277a24c772328,1,"Recebi o carregador, mas ele esta com defeito no cabo. Preciso que troque o cabo do carregador. Fiz vários testes e o defeito é no cabo. Como faço para efetuar a troca do cabo."
8f56d95ba4712b40163a057ba5ab89ac,5,"Ótimo produto, chegou antes do prazo"
1ac4ac576a3e3ef61ffbb64937ed1f62,4,"Conforme já informei, recebi duas remessas do produto e espero que apenas uma tenha sido lançada no cartão. 
Gostaria de solicitar a retirada do produto extra."
20f136d890c31a62486c809f91a5b098,4,muito boa e rapida e o produto veio em bom estado agora e mesmo fazer os testes!
7e2a281f24e01c2b6eb30c545bebb7ac,1,Recebi outro produto e não o que eu comprei!
6366ce592c90a36450778259cb163cc5,3,"entrega no praz, produto entregue com sucesso"
ba0bb30d772cfeebd2419935f389cb2e,1,"Veio faltando um rolo de papel de parede. Como vou ter neném na semana que vem, vou querer meu dinheiro de volta, pois não vai dar tempo de chegar outro rolo caso vcs mandem. Eu vou devolver esse "
568392c8ee5c7a3bcb175e386ae76e90,1,"Comprei 3 produtos, de três parceiros diferentes, os outros dois recebi tudo certinho, desta loja veio apenas uma desculpa esfarrapada."
0a79d1506c2e0249c9aff8723bcf51e9,1,atér o momento não recebi meu quadro!
8be3f8cf0b9c0840f7fc2d6dcd6b9570,5,"Ótima loja, fez a entrega no prazo determinado. Obrigado!"
7e50d85d90ed82feaf9011470ce9e36e,1,"Recebi o produto com defeito, com marcas de uso e o carregamento precisou de mais de 2 horas para atingir 40% de carga "
fa715569a8d11944307ce94d3413e902,5,Produto de excelente qualidade muito bonito .targaryen esta de parabéns entrega antes do prazo muito bem embalado ficou lindo na minha cozinha...amei.
c9dbbd1ca9411200390b157cb42ea79a,5,"A loja sempre informava sobre o status do produto, ele chegou co momento quase 1 semana de antecedência e ainda veio um brinde de decoração de aquário"
ffb18bf111fa70edf316eb0390427986,5,Loja entrou em contato para confirmar a tenção da minha casa. Gostei muito do atendimento e do envio que foi bem rápido! 
3302bf91faabf99f49bb481f349e3c39,1,Produto estava todo lambuzado dentro da caixa
b28d5be82c0088c66d57a28686db4e39,4,"Comprei 2 itens da mesma loja, recebi apenas 1 e foi cobrado 2 fretes"
7b3950b933fe73d96ce4359a1caf38ea,4,"A bolsa e boa.
Só o trocador que é muito pequeno.
Recebi antes do prazo de entrega. "
0f2fee4fce11f7af3c9ff2ec093eba3a,5,so acharia legal vir uma lamina de presente
69dea4ea9a898ecbe8c6af9360483b82,4,Valeu a compra 
114e0ad5d9cd8931d7541e1331bdb503,5,"Td certo, e recomendo o vendedor."
2aaec06a05dcae79035bc3b85c53d817,4,Produto chegou bem antes do prazo tudo certinho vou instalar e testar pra falar sobre o produto
ed84d84ff056c981f01b2084bdb4785e,5,Entrega rápida e produto em perfeito estado.
31ce7a72b9fa6f054483ebecaf0aae60,5,Só de chegar exatamente no prazo já ganhou meu conceito parabéns 
f5c7fcc9933ae8861462ee79735d9993,1,"Pedido prometido para 22/12, ainda não recebido."
0536f0244395bde3fde4212b3f4d64c8,5,TUDO SAIU CONFORME COMBINADO. OBRIGADO.
bb140c47651a535f268a412957c31987,1,"Não gostei do produto , não tem qualidade nenhuma , muito fraco"
310e89c32f0c576eb9e50723c1c23e19,5,Cliente 100% satisfeito
0eb0fc0795a4151d4ab39640998b0af4,3,O material parece de camelo pelo preço não vale 
1b2e44e830918f5c5e04b447ba4e9060,5,Adorei o produto. 
a1fbfc9aab174eae636440b4c8930479,5,muito bom . entre super rapido
83f0c4c6b1a3c31214ca8266dc888258,1,"Das cinco cadeiras que comprei chegaram somente duas com acabamento em tecido, o pedido foi feito com acabamento em corino...
"
3ffffad3b77b6df473ab6edbddc6dcea,5,Recomendo a todos
defab1e640d2aed0c5c98b1465ceb7b7,5,Estou satisfeita com os serviços de compra e entrega.
8c64ba171311b3312bd880905b8da534,4,"sim eu recomendo, chegou no prazo."
6f44e08b458a69c51d6c0c460358baf6,3,Tudo como combinado
657ea9232c582c9e40330a60f68dc189,3,"O EVA tem um cheiro muito forte, como o de algum solvente. Mas o material é de boa qualidade."
8e0236224be5c6d6b07eb06b9f5e0139,3,"O produto chegou corretamente, mas achei o frete muito caro, para o prazo de entrega muito longo."
85f2d1d18951198c1beca750c4df59b1,4,Muito bom 
f4a8cf5dcabdbe8dd7e65e1674db3015,1,Simplesmente não recebi meu produto e nao tenho um posicionamento decente do que acontecerá.
1cd399dcea276c15247818674bb83c63,3,"Achei o produto inferior ao que vi no site, mas atende bem "
92744b8bd0b36fe5d9b3ea74a6edf994,5,Perfeito
5b16597db46078bb77a52724f579a731,1,"Comprei 3 luminárias, recebi apenas 1(uma) e consta no pedido que recebi as 3. E agora o que eu faço? Preciso das 3 Pq é uma composição. Tô de mãos atadas."
2686d8e26c3f6e55f0b0914311ebc718,2,"Feito contato por email e telefone, já debitado em minha conta o valor, não recebi o produto e nem tive uma definição pois comprei um produto com uma metragem e estava vindo outro com tamanho inferior"
e7ef15bdfa637f3623e554794aca295b,3,rasoave
a5feb0197f260c5208284d3d53639266,1,"Desorganização, produto veio errado."
065d4f458013cd9c9e716f8be1ca00d1,1,"No acompanhamento de pedidos o status está como entregue, contudo o produto nunca chegou na minha casa. "
cb76073dcac4855294787c458ec58b68,5," Adorei o produto, vendedor super rápido."
a887a98a44fd41090859072971661ece,5,"Entrega antes do previsto. Parabéns pela rapidez! Produto exatamente c
omo no descritivo"
4d3bfdf4c7d6578ea445d588371ae10e,5,chegou dentro do prazo produto original mt bom
d9f046249ca6beb35e2d00f2eecece56,5,"Foi a primeira vez que adquiri um produto da baratheon e estou muito feliz pela mercadoria ter chego com RAPIDEZ, pois, como moro na região norte (RR) temos muita dificuldade quanto ao prazo de entrega"
d3762703e4549c646c1f000b5094abea,5,"Entregue antes do prazo, sempre compro no baratheon, recomendo, parabéns."
a966152e4fc6b7e1891aadd4406c7c4a,2,Não veio nenhum desenho no produto e se for só ilustrativo então que tire . Ninguém merece comprar algo por um detalhe é quando chegar não ter esse detalhe. 
5d681b5588723aa46f699b097a563a60,5,😀
1c57efb710fa0df4433b44a5c39e4b6e,1,Ainda espero o produto...
41a75aec932b24ba50e98ba8b50b625d,2,nao recomendo pois faltou a entrega do pelicula 
892e01736ad734f028d207bb6578ff85,5,"Tudo que eu compro chega bem antes do prazo. Esse era pra chegar dia 05/02 e recebi dia 16/01.
Super recomendo!"
5cba8bf344b3cd25e28cc401cd3a89e7,4,"Produto chegou no prazo e tudo OK. Recomendo.
Poderiam ter enviado uma cópia da NF junto, pois a mesma foi recebida apenas eletronicamente."
8f3b78080ad48c79fb6172b897c23d37,1,"Recebi o produto com defeito, uns dos lados do fone não funcionam "
8cf199d4f67bb071f1256279824fafd6,3,"Recebi o produto, porem não gostei do produto, bem diferente da foto.
Estou solicitando a devolução."
ed10c6b029547356822a9f7fca15ffde,1,Fiz os pedidos de três produtos dois chegaram um uma mochila rosa não foi entregue e as Lojas lannister não consegue dar detalhes da onde esta o pedido inconformada.
bda5db8afd8df3d2537a32c2a35169c4,5,excelente
181ff95f97fee531c4afa9e882186f18,5,"chegou super rapio...o produto eh excelente, vou comprar mais 3 pra dar de presentes."
056905f3e09ca68fc9ed4780498db866,5,Recomendo
cc0c05a1ab5fad72c351bd0ca1b10fc8,5,O produto foi entregue corretamente e rápido. Estava de acordo com o pedido. Veio bem embalado. Estou bem satisfeita.
97514c152882f3625b91ce58ddc0c3b6,5,Ok
bfb4f8775924839c47fce828a6826d86,5,"Recebi o produto corretamente,"
66cc026722b3407facaaa00f34cfef52,5,"Não tenho como avaliar, pois fiz a compra pra sogra do meu filho. O teste será neste final de semana."
11d7140d6b8215c6277987fe827e932b,5,"e MUITO BM CMPRAR PELA EFICIENCIA 


"
872b389aca385c49caa8cd43469f684f,5,"Estou satisfeito e agradeço pelo bom serviço prestado. Obrigado. Elton.

"
48d6606d196e08050b39ccc0df9ed44a,3,O produto chegou após o prazo estipulado que já era grande. Porém o produto chegou em boas condições como o especificado.
b4accb9267acaa3fa236556695bc497d,5,Produto chegou rápido
13ac325ed34b96835f8fed6e4db77a69,5,Estou mt satisfeito cm o produto chegou um dia atrasado ms fora esso saiu td cm eu esperava mt obgd e vou comprar novamente e pr qm quer comprar eu surper recomendo.
6a146f011803fde4127315fd933cc48a,4,O calor do frete saiu quase a metade do preço do produto. Acho q precisa avaliar esse valor. 
639d641103a2eb32e871e36bf3df366b,5,"Produto veio em otimo estado, tudo certo"
c95b280a7e851b23ca80dabb68095342,5,Muito bom 
0fb3b7bbfc3693b115aa62a83fad2714,1,???
d753cc3a7de44e6e899104d5c130d857,4,Muito bom nada a reclamar 
f09afa8a9cfcfba64cb18282881fe509,5,Top
6ebc232b5e255e922b876735d4cbbb31,1,"Fiz o pedido de dois halteres e me foi entregue somente um.A nota veio marcado dois ,mas só foi entregue um."
6ec704c9a120baaa6b3e162255ec684b,1,INFORMO QUE NÃO RECEBI MEU PRODUTO E ESTOU MUITO INSATISFEITA
66866953330f81976a2adcd51f603560,2,tive problemas com a entrega a mercadoria não foi entrgue 
07320b1c77905dc3d2e11126b143221e,5,"Recebi o produto dentro do prazo programado, muito bem embalado e na primeira semana de uso já pude perceber os primeiros resultados, estou muito satisfeito."
3b97d7da1a0a00c69c706b02eb64d22f,5,"Entregaram muito rápido,amei!
O produto certo do jeito que eu queria."
8e6bfb81e283fa7e4f11123a3fb894f1,5,Parabéns lojas lannister adorei comprar pela Internet seguro e prático Parabéns a todos feliz Páscoa
39a8a29adbacd6bb73e50c85e4e69888,2,"Muito difícil a colocação , ficou cheio de bolhas, é opaco tira definição e brilho da tela.
NÃO GOSTEI não recomendo."
f3e6d2423031a399bbfc48b496eb12e7,5,serviços bem executados
e65ddff691f659fab67bed2e90069d9b,2,Não recebi a minha entrega até hoje gostaria de saber E se o Meu dinheiro vai ser devolvido ??problemas com o correio. Aguardo resposta por gentileza
f3d641d9bf49ba992b999d270bef052b,1,Meu produto não foi entregue ainda. E o vendedor não me dar nenhuma satisfação eu já mandamei vários email msg de reclamação é até agora nada foi feito 
d8a529e5911526f5848f48c0905166d2,5,"Entrega mega rápida, fiquei muito satisfeita!"
a2e99a88e70a8ad5a4cf5dd2c13aff8f,1,"O meu pedido foi entregue pela metade!!
Absurdo! Fora que já tive outro pedido de outra loja como entregue e até agora não recebi!!!
E não tenho posição nenhuma!! Alguém ficou com meu produto! "
79e339edd187057a60d7cbe59df7526f,5,Rapidez na entrega produto de qualidade parabéns 
10b64ed7e88bc66762c2637eb63e05b5,1,Com poucos dias de uso já está super aquecendo.
6ff5660ec1019c0a3c3f90871174467b,4,**
a78164444ccfb34deace5aeee405f3a3,4,Atendeu as expectativas 
9d7798901074855d45d6c586a0714942,1,Desde o dia 24/04 este produto está na sede dos correios em Jacarepaguá e não foi entregue.. Estive no local no dia 28/04 e nenhum funcionário soube explicar.. Nota zero p o serviço
2c9d0e7a53245b11b39d47e84b3d7ac9,4,"Infelizmente o produto não era o q eu queria, as dimensões nao e informada do produto . "
fdc259a28a8f4ba4ea007b10244a8272,1,"Ainda não recebi um jogo de banheiro que comprei junto com a colcha de casal, ate o momento foi entregue a colcha e jogo de banheiro nada, estou aguardando uma solução."
97faaf59adcfe5fa3297328ab6ace15d,3,Muito bom o produto 
a8d3b917ee2d31e05a2b76df5f9694a5,5,Otimo
7eb37fd32e87d3ea061605da756f0572,5,"ótimo relogio, a pulseira é super confortável."
bc52ee2d28a015510123067432c70c17,1,deveria ser avisada no ato da compra que não receberia o produto em minha residência
b1daed3ca434922570bdde4d05004753,4,"Recomendaria pela entrega feita, prazo... mas a anterior a essa que comprei a Fidget Spinner Morcego Do Batman preto, veio com as roldaninhas enferrujadas e logo que abrimos a caixinha, soltou a peça"
082143e4f5f63e4e768aa4d5c70d0d02,5,Ok cem por cento
568f74fedb8dd376d4ec5cbdda44712c,5,Veio certinho e no prazo
bc8446f693e6c406e28d5cee739dc4cd,4,"Produto top pra quem que apaixonado por fazer drinks, recomendo o produto e a loja tbm que entregou no até antes do prazo."
cb9628da43a976b479b45230984a05b8,5,Excelente! Recebi a encomenda bem antes do prazo. Tudo conforme o pedido. Parabéns!
fd3691fc541bcd1d4348033c3cda810e,3,Eu pedi dois produtos só recebi um dos produtos solicitados
b2ac7b0754b724547abf07a172a45bf4,2,Eu pedi dois kit e só chegou apenas um o outro não chegou 
5d4f99cbe5d36d97c16689770008cfc1,5,Recomendo
14de412ae0efc05d642771ab3bff5da6,4,Recebi corretamente e até antes do esperado 
b2673ed6360dc341a4728dbd632f935b,2,"Empresa que não entrega o produto no prazo, precisa ser avaliada - são exatamente 30 dias da compra, inclusive com o pagamento já efetuado."
0c00eb38b29dd352b15a6ee44f8a531a,5,entrega rápida
3142418821f77f94d87514580a5d4bad,5,gostei da compra chegou antes do combinado ..recomendo...
4600963d4b12ee01d7393b723a34516f,5,"O produto veio na caixa com manual e garantia. A embalagem de transporte era adequada, sinalizada como frágil e veio com a Nota Fiscal. Perfeito."
f1036577176d907152534984bfd5018f,3,tem problema com un cartucho o preto nao funciona
880a2443009447fa88b518da4806fc93,1,Não obtive nenhuma resposta do site em relação ao atraso da entrega do produto
98472d369cb742358c7e30a0cd5c4256,1,Faltou peças e muito mau explicado a montagem e muito difícil de entender!
7af8ed2339bcf2d146c8ac50309f9555,3,A Película de vidro veio riscada é a capa carteira a qual acompanha não parece ser de couro.
f9973a8e3b13fd415733a5068d58140d,5,"Entrega dentro do prazo, tudo certinho!!"
f333088bba31372a0764adb36fd357b9,5,"O material é excelente, chegou dentro do prazo e o preço ta ótimo"
61b3b6333b91d2908d5b7ab095ffb8f1,5,Bom
a27f3aab93e8f43407c0fe4296f475c1,1,"Primeiro o produto estava com retirada nos correios de outra cidade. O produto retornou, o reenvio foi solicitado. E agora está constando cancelado no site. Estou aguardando o reenvio da meu pedido."
6232b520aa859c47ba46e5213737f418,5,"Gostei otimo produto
"
c95fb74948e8db073f6114d3fa726fe1,1,Minha boneca veio com defeito 
7c42aafccecb4aefc0c0b345114cb321,1,"Não recebi a saida maternidade vermelha q comprei.Colocaram apenas na nota , mas recebi um outro qquer, com a cor horivel.Já liguei varias vezes e ninguem me atente .Acho q vou ter q ir no procon."
21a8ffca665bc7a1087d31751a7b7cbc,5,Produto maravilhoso! Me surpreendi!
2af768daf2646f316e9457e1f10b2428,2,Demorou para entregar
67fe9f5e9c411829a15755a4c9f56663,5,Produto de ótima qualidade ...recebi 10 dias antes do prazo. 
e2c37260c7a927c7d9808341dbe2924c,4,Sem restrição pra compra.
bb780bb5301c5109cb6eb07d06f3bd14,5,"Gostei muito do produto,panos de prato lindíssimo "
3ffd96ca0884bf472feae91fe6f1de09,5,tudo certo e no prazo
971255ac71ca5ab5eccc94b177e081c5,5,"Entregue antes do prazo, com qualidade e como especificado na publicação.
Recomendo."
5860cc6e7b232e3c597af193d7760d1a,4,Foi entregue em 10 dias depois do pagamento. Quando o produto chegou eu achei um pouco fraco o motor da máquina mas costura bem.
a797f338da66eefca816db5328d5e5ab,1,Eu encomendei 3 e veio só 2 tô esperando.quando chegar tudo eu avalio de novo
538c04c1b131ec55fcb33857d597c05e,1,Veio uma porcariaaaaa nao vale o preço que é ..
e0b5327e615585edf5ac1051a466172d,3,Eu a inda não resebir a minha encomenda mais recomendo sim 
b9555bd71c90a01a953792e5f2af95c5,5,normal
25eb0761e1e9fbcf056d8d92a88caef8,1,"Apesar do site dizer que o produto possuía enrolador automático do fio, o produto que recebi possui fio fixo. "
41bb5cee06dbf170878a9ef93ac7e7f5,5,Recebi 22 dias antes do prazo
f04ae1f604432b5ac75c8a2a2e42b548,4,ok
17e1c5b449460e8f208adb9a2d0f368a,5,Pode comprar veio tudo certo 
46b3e34b2fe9e7cb16d75fca93aaa180,5,"Adorei parabéns a vocês,estou muito satisfeita com produto.ok"
ba7ba0ff040d6808492c4456eeb13730,5,"Eu gostei muito do produto, eu recomendo."
f1a96431843abf74cfdda6b6307971fa,5,Otimo
37e7875cdce5a9e5b3a692971f370151,4,"Recebi exatamente o que esperava. As demais encomendas de outros vendedores atrasaram, mas esta chegou no prazo."
4bd03dd6a8e45ca2f88013cf71bd22f8,5,Ótimo produto e entregue antes do previsto.
46dc14e76e68252f0c7883545008ca1a,3,"quero devolver oproduto,po no mesmo dia que comprei cancelei a compra antes de emitir a nota fiscal,como manda o site então gostaria de estar devolvendo"
bc894fc83cb90dae37405580d6641229,4,Muito bom
248b9e7139f9afa6227c51a42ecb915a,5,"Super indico o Site,... Entregaram bem antes do Prazo indicado na Compra!!!"
9abd4434524a2140bc9418988f93b4c8,5,"deu certinho no meu sofá, e olha que ele é bem alto o encosto e grande
gostei muito"
7c70f1c05b2c170358a1765511517175,1,já está com quase um mês que fiz o pedido e o produto ainda não chegou.
f2af7540e2b81731609d138b17191794,5,Ótimo 
1c8c87765ea79e8a75b27597f1ba8c24,5,"ótimo produto, recebi em uma semana."
d11f4ebdaac0950df9e15dd286ddbe81,5,Muito bom. Chegou bem antes da data prevista. Recomendo o vendedor.👍
73908b2671b42a496f38bce121a3d493,5,"produto de qualidade,tive problema na entrega porem foi tudo resolvido em 24hs"
e40ad49e77913b7176bc3268c18b3299,5,"Valeu a pena
Mas os cobre leitos um de solteiro e um de casal Queen veio errado.
Eu exijo a troca urgente.
Não quero problemas nem pra mim nem pra vcs, mas for necessário vou até onde me couber. C"
9b256bac4d128fa4841abe19f6126836,2,NOTA FISCAL E MERCADORIA NÃO CORRESPONDE AO PRODUTO DO PEDIDO
f57fffc1ce29e83b38baed346acf0020,5,Loja certa produto bom chegou antes do prazo.
b22289835d337ed7310c55b622a3bea1,5,muito bom
b9885c0bcf45df857434c48dccfcd3fc,4,"A loja ótima, o produto ainda não sei."
b9dd3f0e6a1d159b84a47b61a8824f65,2,O produto ainda não foi entregue.
fb35078c4e6b1e02054bbc697aea411f,5,bommmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm
538be20e72bfe8506afe7be4b3dd4467,5,Só tenho a agradecer 
f42bfe430d08b71e6057873397dcc741,3,Esta faltando uma das três cadeiras que comprei.
6e718fd90e0bd9069986459dfe185056,5,Bom produto 
9e7b9ace0373fca44197f8f406bb0169,5,Vendedor é muito rápido na hora de enviar e o produto chegou muito rápido. Produto 100% original.
6674020dce60ac29b7de0ffa6d2c34e6,1,Ainda não chegou! Estou insatisfeita.
58d466df9508e837366847decaefcac5,5,vocês estão de parabens!!!
9dbf98463571bd46e501a18aa7c2899a,1,ótimo e recomendo nota oito e meio.
